Indexed URL,Title,Location,Date Added,Date Ended,Company,Phone,Website,Error
https://www.segwayguidedtours.com/tour.cfm?Tour=1305,Super Segway Poland,"Warsaw, Poland",Added: 7/9/14,,Tour Company:Super Segway Poland,+48 506 166 767,www.SuperSegway.pl,
https://www.segwayguidedtours.com/tour.cfm?Tour=1308,Segway Eco Tours Alicante,"Alicante, Spain",Added: 12/4/14,,Tour Company:Segway Eco Tours Alicante,+34966 272837,www.segwayecotours.es,
https://www.segwayguidedtours.com/tour.cfm?Tour=1307,Giraffe Ranch,"Dade City, Florida",Added: 11/27/14,,Tour Company:Giraffe Ranch,813.482-3400,www.GiraffeRanch.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1309,Euro Segway Barcelona,"Barcelona, Spain",Added: 12/9/14,,Tour Company:Euro Segway Barcelona,+34 60 33 55533,www.eurosegway.es,
https://www.segwayguidedtours.com/tour.cfm?Tour=1310,Wheeling City Tours LLC,"New London, Connecticut",Added: 12/9/14,,Tour Company:Wheeling City Tours LLC,877.474-1117,www.WheelingCityTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1312,EasySegway.com,"Prague, Czech Republic",Added: 2/28/15,,Tour Company:EasySegway.com,+420724599559,www.EasySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1313,CoolTourings,"Berlin, Germany",Added: 3/18/15,,Tour Company:CoolTourings,+493026321381,seg-berlin-ways.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1314,Segwav,"Anchorage, Alaska",Added: 3/28/15,,Tour Company:Segwav,907.570-4411,www.SegwavAK.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1315,La Crosse Segway Tours,"La Crosse, Wisconsin",Added: 4/12/15,,Tour Company:La Crosse Segway Tours,608.790-5419,www.LacrosseSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1318,Akravibe,"Alicante, Spain",Added: 5/5/15,,Tour Company:Akravibe,965 172 920,www.akravibe.es,
https://www.segwayguidedtours.com/tour.cfm?Tour=1320,Segway Rome Tours,"Rome, Italy",Added: 6/23/15,,Tour Company:Segway Rome Tours,+39 3470652313,www.SegwayRomeTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1322,"Destination Segway Tours, Inc.","Destin, Florida",Added: 7/25/15,,"Tour Company:Destination Segway Tours, Inc.",850.714-1364,www.DestinationSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1323,River Valley Adventure Co.,"Calgary, Canada",Added: 7/30/15,,Tour Company:River Valley Adventure Co.,403.970-7347,www.RiverValleyAdventure.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1325,Segway Tour Berlin - SEG TOUR GmbH,"Berlin, Germany",Added: 8/18/15,,Tour Company:Segway Tour Berlin - SEG TOUR GmbH,+493020620284,www.seg-tour-berlin.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1324,Quechee Segway,"Quechee, Vermont",Added: 8/7/15,,Tour Company:Quechee Segway,802.281-6394,www.QuecheeSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1326,Segway Tour Cologne - SEG TOUR GmbH,"Cologne, Germany",Added: 8/18/15,,Tour Company:Segway Tour Cologne - SEG TOUR GmbH,+4922127260597,www.seg-tour-koeln.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1328,ECO MOVING SPORTS,"Madrid, Spain",Added: 8/23/15,,Tour Company:ECO MOVING SPORTS,+34 912 45 73 83,www.segways.ecomovingsports.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1327,Adventures In San Diego,"San Diego, California",Added: 8/18/15,,Tour Company:Adventures In San Diego,619.431-0120,www.AdventuresInSanDiego.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1330,Segway Tours Africa,"Nelspruit, South Africa",Added: 10/19/15,,Tour Company:Segway Tours Africa,013 737 8508,www.SegwayAfricaTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1329,Zegway by the Bay,"Holmes Beach, Florida",Added: 9/23/15,,Tour Company:Zegway by the Bay,941.565-2082,www.ZegwayByTheBay.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1332,Panama City Segway,"Panama City, Florida",Added: 10/28/15,,Tour Company:Panama City Segway,850.818-0583,www.PanamaCitySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1333,Stuart Scoot Segway Tours,"Stuart, Florida",Added: 10/31/15,,Tour Company:Stuart Scoot Segway Tours,772.475-6761,www.StuartScoot.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1335,MaevaRide,"Tahiti - Papeete, French Polynesia",Added: 11/7/15,,Tour Company:MaevaRide,+689 87 320 199,www.MaevaRide.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1339,Sunshine State Tours,"Kissimmee, Florida",Added: 11/25/15,,Tour Company:Sunshine State Tours,407.374-8999,www.SunshineStateTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1341,Rotorua By Segway,"Rotorua, New Zealand",Added: 2/5/16,,Tour Company:Rotorua By Segway,+6421444505,www.RotoruaBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1343,Segway Liverpool,"Liverpool, England",Added: 4/29/16,,Tour Company:Segway Liverpool,07484083820,segwayz.co.uk,
https://www.segwayguidedtours.com/tour.cfm?Tour=1342,Segway City Tours,"Warsaw, Poland",Added: 4/22/16,,Tour Company:Segway City Tours,+48600310320,www.segwaycitytours.pl,
https://www.segwayguidedtours.com/tour.cfm?Tour=1348,Wheeling Vallarta Segway Tours,"Puerto Vallarta, Mexico",Added: 5/26/16,,Tour Company:Wheeling Vallarta Segway Tours,322-223-8014,www.WheelingVallarta.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1346,Segway Tours Norway,"Oslo, Norway",Added: 5/9/16,,Tour Company:Segway Tours Norway,+47 471 471 11,www.segwaybooking.no,
https://www.segwayguidedtours.com/tour.cfm?Tour=1350,Segway Tours Norway,"Fredrikstad, Norway",Added: 5/30/16,,Tour Company:Segway Tours Norway,+47 471 471 11,www.segwaybooking.no,
https://www.segwayguidedtours.com/tour.cfm?Tour=1347,Segway Tours Norway,"Bergen, Norway",Added: 5/9/16,,Tour Company:Segway Tours Norway,+47 471 471 11,www.segwaybooking.no,
https://www.segwayguidedtours.com/tour.cfm?Tour=1353,Colorado Segway Tours,"Boulder, Colorado",Added: 6/14/16,,Tour Company:Colorado Segway Tours,866.573-6749,www.ColoradoSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1352,Colorado Segway Tours,"Denver, Colorado",Added: 6/14/16,,Tour Company:Colorado Segway Tours,866.573-6749,www.ColoradoSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1358,Boston Segway,"Boston, Massachusetts",Added: 6/25/16,,Tour Company:Boston Segway,866-611-9838,www.BostonSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1356,Boston Segway Tours,"Boston, Massachusetts",Added: 6/17/16,,Tour Company:Boston Segway Tours,617.421-1234,www.BostonSegwayToursInc.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1360,Blake's Segway Tours,"Montgomery, Alabama",Added: 6/22/16,,Tour Company:Blake's Segway Tours,334.657-4195,www.SegwayMontgomery.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1359,Omni Hotels & Resorts,"Champions Gate, Florida",Added: 6/19/16,,Tour Company:Omni Hotels & Resorts,407.238-6569,www.OmniHotels.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1361,Montana Segway,"Billings, Montana",Added: 6/22/16,,Tour Company:Montana Segway,406-3-SEGWAY,www.MontanaSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1362,Adventure Tours in Motion,"Savannah, Georgia",Added: 6/25/16,,Tour Company:Adventure Tours in Motion,912.495-5556,www.AdventureToursInMotion.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1366,Segway Sensation SA,"Adelaide, Australia",Added: 8/24/16,,Tour Company:Segway Sensation SA,0439 223 338,www.SegwaySensationSA.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1367,Barcelona Segway Day,"Barcelona, Spain",Added: 8/29/16,,Tour Company:Barcelona Segway Day,608408112,www.BarcelonaSegwayDay.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1368,Chattanooga Segway and Bike,"Chattanooga, Tennessee",Added: 9/5/16,,Tour Company:Chattanooga Segway and Bike,423.708-5051,www.ChattanoogaSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1369,North Coast Segway,"Fort Bragg, California",Added: 9/14/16,,Tour Company:North Coast Segway,707.962-3109,www.NorthCoastSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1375,Dunedin Segway Tours,"Dunedin, New Zealand",Added: 12/2/16,,Tour Company:Dunedin Segway Tours,0800 SEGWAY,www.DunedinSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1378,"Nation Tours, Inc","San Diego, California",Added: 1/4/17,,"Tour Company:Nation Tours, Inc",619.889-4326,www.NationTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1379,"Nation Tours, Inc","Long Beach, California",Added: 1/4/17,,"Tour Company:Nation Tours, Inc",562.325-0208,www.NationTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1380,Flender Funways,"Wuppertal, Germany",Added: 1/24/17,,Tour Company:Flender Funways,+49 202 307090,www.flender-funways.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1381,Ninebot Tours Napoli,"Naples, Italy",Added: 2/28/17,,Tour Company:Ninebot Tours Napoli,www.NinebotNapoli.com,Naples Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1384,Tulsa Segway,"Tulsa, Oklahoma",Added: 4/20/17,,Tour Company:Tulsa Segway,918.728-6311,www.TulsaSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1385,Renting Segway Colombia,"Bogota, Colombia",Added: 4/22/17,,Tour Company:Renting Segway Colombia,(071)3118624315,www.rentingsegway.com.co,
https://www.segwayguidedtours.com/tour.cfm?Tour=1386,Ecoway Segway Rentals,"Yerevan, Armenia",Added: 5/1/17,,Tour Company:Ecoway Segway Rentals,+374 55 920 930,www.YerevanSegways.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1388,Segway Tours Krakow,"Krakow, Poland",Added: 6/7/17,,Tour Company:Segway Tours Krakow,+48510070005,www.segwaykrakow.pl,
https://www.segwayguidedtours.com/tour.cfm?Tour=1391,Long Beach Segway Tours,"Long Beach, California",Added: 6/20/17,,Tour Company:Long Beach Segway Tours,805.650-7770,www.LongBeachSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1387,404 Tour Co.,"Little Rock, Arkansas",Added: 5/24/17,,Tour Company:404 Tour Co.,501.404-0404,www.404tour.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1390,DC Segway Rentals,"Washington, DC",Added: 6/8/17,,Tour Company:DC Segway Rentals,202.596-7748,www.DCSegwayRentals.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1392,Valencia Tours,"Valencia, Spain",Added: 8/5/17,,Tour Company:Valencia Tours,634783238,valencia.segwayanyway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1393,Segway Tours Stavanger,"Stavanger, Norway",Added: 8/22/17,,Tour Company:Segway Tours Stavanger,+47 471 471 11,www.elmoving.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1394,Segway Tours Trondheim,"Trondheim, Norway",Added: 8/22/17,,Tour Company:Segway Tours Trondheim,+47 471 471 11,www.elmoving.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1395,Sedona Segway Tours,"Sedona, Arizona",Added: 9/8/17,,Tour Company:Sedona Segway Tours,9282824611,www.SedonaSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1397,SeeWay Tour,"Paris, France",Added: 9/16/17,,Tour Company:SeeWay Tour,+33778661745,www.seewaytour.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1401,Silicon Segway,"Pacifica, California",Added: 3/11/10,,Tour Company:Silicon Segway,650.355-8655,www.SiliconSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1400,Silicon Segway,"San Jose, California",Added: 3/11/10,,Tour Company:Silicon Segway,650.355-8655,www.SiliconSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1402,Explorer Granada,"Granada, Spain",Added: 11/22/17,,Tour Company:Explorer Granada,661069764,www.ExplorerGranada.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1412,Segway Tour Arnstadt - SEG TOUR GmbH,"Arnstadt, Germany",Added: 1/23/18,,Tour Company:Segway Tour Arnstadt - SEG TOUR GmbH,+493628661890,www.seg-tour-arnstadt.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1416,2 Wheel Tours and Fun,"Granbury, Texas",Added: 2/3/18,,Tour Company:2 Wheel Tours and Fun,817.991-0990,www.2WheelToursAndFun.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1419,Great Lakes Segway,"Walled Lake, Michigan",Added: 9/19/18,,Tour Company:Great Lakes Segway,248.896-2600,www.greatlakessegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1420,GetSegway Tours Budapest,"Budapest, Hungary",Added: 12/15/18,,Tour Company:GetSegway Tours Budapest,www.getsegway.hu,Budapest Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1423,Seg4All,"Porto, Portugal",Added: 5/16/19,,Tour Company:Seg4All,www.seg4all.com,Porto Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1424,DuluthGlides Segway Tours,"Duluth, Minnesota",Added: 5/22/19,,Tour Company:DuluthGlides Segway Tours,218.750-4642,duluthtours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1422,Cann Woods Segway,"Plymouth, England",Added: 4/16/19,,Tour Company:Cann Woods Segway,07549939898,www.plymouth-segway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1427,Daytona Segway Tours,"Daytona Beach, Florida",Added: 2/9/21,,Tour Company:Daytona Segway Tours,386.871-5999,DaytonaSegwayTours.net,
https://www.segwayguidedtours.com/tour.cfm?Tour=1428,Hilton Head Segway,"Hilton Head Island, South Carolina",Added: 3/14/21,,Tour Company:Hilton Head Segway,843.800-6004,hiltonheadsegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1429,Glide Adventure Tours,"Mount Dora, Florida",Added: 4/28/21,,Tour Company:Glide Adventure Tours,352.325-1442,glideadventuretours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1434,Segway the Fox Tours,"Appleton, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Fox Tours,920.376-0256,SegwayTheFox.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1436,Segway the Lake Tours,"Sheboygan, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Lake Tours,920.376-0256,glidenew.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1437,Segway the Fox Tours,"Neenah, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Fox Tours,920.376-0256,SegwayTheFox.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1438,Segway the Fox Tours,"Suamico, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Fox Tours,920.376-0256,SegwayTheFox.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1439,Segway the Lake Tours,"Manitowoc, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Lake Tours,920.376-0256,glidenew.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1442,P3 Lake Louisa LLC,"Clermont, Florida",Added: 12/14/23,,Tour Company:P3 Lake Louisa LLC,352.503-4489,LakeLouisaStatePark.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1441,Segway the Lake Tours,"Port Washington, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Lake Tours,920.376-0256,glidenew.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1440,Segway the Lake Tours,"Kohler, Wisconsin",Added: 4/26/23,,Tour Company:Segway the Lake Tours,920.376-0256,glidenew.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1444,Tour CDA,"Coeur D'alene, Idaho",Added: 12/26/23,,Tour Company:Tour CDA,208.550-3939,www.TourCDA.com,
